date,aapl,msft,amzn
10/29/2013,66.234116,30.909668,362.700012
10/30/2013,67.287872,30.927073,361.079987
10/31/2013,67.005836,30.81395,364.029999
11/1/2013,66.663559,30.918375,359
11/4/2013,67.525009,31.275158,358.73999
11/5/2013,67.358368,31.8843,358.890015
11/6/2013,67.167526,33.224407,356.179993
11/7/2013,66.080574,32.632671,343.559998
11/8/2013,67.121124,32.876328,350.309998
11/11/2013,66.926399,32.710987,354.380005
11/12/2013,67.050186,32.510845,349.529999
11/13/2013,67.130127,33.206997,356.220001
11/14/2013,68.101059,33.085175,367.399994
11/15/2013,67.692329,32.928539,369.170013
11/18/2013,66.872269,32.371616,366.179993
11/19/2013,66.990891,32.213787,364.940002
11/20/2013,66.404221,32.511902,362.570007
11/21/2013,67.195892,32.792469,368.920013
11/22/2013,67.023102,32.941528,372.309998
11/25/2013,67.531151,33.002914,376.640015
11/26/2013,68.776688,32.748646,381.369995
11/27/2013,70.396179,32.967834,386.709991
11/29/2013,71.699783,33.432549,393.619995
12/2/2013,71.075706,33.71312,392.299988
12/3/2013,73.0214,33.59037,384.660004
12/4/2013,72.851219,34.142746,385.959991
12/5/2013,73.225151,33.31855,384.48999
12/6/2013,72.209099,33.634212,386.950012
12/9/2013,73.035606,33.94109,384.890015
12/10/2013,72.922142,33.415001,387.779999
12/11/2013,72.381866,32.976608,382.190002
12/12/2013,72.276154,32.634655,381.25
12/13/2013,71.488319,32.169949,384.23999
12/16/2013,71.884155,32.345303,388.970001
12/17/2013,71.560516,32.020889,387.649994
12/18/2013,71.016411,32.073505,395.959991
12/19/2013,70.202774,31.784145,395.190002
12/20/2013,70.790741,32.266399,402.200012
12/23/2013,73.507507,32.108578,402.920013
12/24/2013,73.195473,32.511902,399.200012
12/26/2013,72.709373,32.827541,404.390015
12/27/2013,72.218124,32.696033,398.079987
12/30/2013,71.499908,32.696033,393.369995
12/31/2013,72.338036,32.80125,398.790009
1/2/2014,71.320679,32.58205,397.970001
1/3/2014,69.754066,32.362835,396.440002
1/6/2014,70.134438,31.678938,393.630005
1/7/2014,69.632866,31.924446,398.029999
1/8/2014,70.073868,31.354523,401.920013
1/9/2014,69.179001,31.152859,401.01001
1/10/2014,68.7174,31.600014,397.660004
1/13/2014,69.077148,30.670612,390.980011
1/14/2014,70.451653,31.372061,397.540009
1/15/2014,71.866127,32.231327,395.869995
1/16/2014,71.465111,32.345303,395.799988
1/17/2014,69.714096,31.898146,399.609985
1/21/2014,70.797203,31.714005,407.049988
1/22/2014,71.111809,31.503574,404.540009
1/23/2014,71.713974,31.617563,399.869995
1/24/2014,70.410385,32.275166,387.600006
1/27/2014,70.98159,31.591257,386.279999
1/28/2014,65.308212,31.801695,394.429993
1/29/2014,64.566803,32.143642,384.200012
1/30/2014,64.441742,32.319008,403.01001
1/31/2014,64.547462,33.178257,358.690002
2/3/2014,64.667366,31.985817,346.149994
2/4/2014,65.603485,31.871834,347.950012
2/5/2014,66.093475,31.407125,346.450012
2/6/2014,66.478683,31.722771,354.589996
2/7/2014,67.408722,32.055962,361.079987
2/10/2014,68.616371,32.266399,360.869995
2/11/2014,69.520439,32.590805,361.790009
2/12/2014,69.515259,32.853851,349.25
2/13/2014,70.61908,32.976608,357.200012
2/14/2014,70.562035,32.985371,357.350006
2/18/2014,70.821465,33.056034,353.649994
2/19/2014,69.703331,33.135548,347.380005
2/20/2014,68.896507,33.347565,349.799988
2/21/2014,68.13121,33.550739,346.76001
2/24/2014,68.429565,33.294548,351.779999
2/25/2014,67.717445,33.162048,358.320007
2/26/2014,67.106514,33.100224,359.799988
2/27/2014,68.445129,33.444733,360.130005
2/28/2014,68.259621,33.842247,362.100006
3/3/2014,68.456795,33.374065,359.779999
3/4/2014,68.908203,33.930588,363.899994
3/5/2014,69.053474,33.665577,372.369995
3/6/2014,68.84462,33.700912,372.160004
3/7/2014,68.80442,33.480068,372.059998
3/10/2014,68.866699,33.409401,370.529999
3/11/2014,69.537308,33.586075,368.820007
3/12/2014,69.604744,33.806915,370.640015
3/13/2014,68.831688,33.471237,371.51001
3/14/2014,68.058601,33.303394,373.73999
3/17/2014,68.324509,33.612564,375.040009
3/18/2014,68.928955,34.937641,378.769989
3/19/2014,68.910805,34.690289,373.230011
3/20/2014,68.578728,35.626678,368.970001
3/21/2014,69.119606,35.476494,360.619995
3/24/2014,69.939407,35.776855,351.850006
3/25/2014,70.69175,35.635513,354.709991
3/26/2014,70.015953,35.149658,343.410004
3/27/2014,69.715019,34.769806,338.470001
3/28/2014,69.637184,35.600174,338.290009
3/31/2014,69.621613,36.209713,336.369995
4/1/2014,70.258507,36.589558,342.98999
4/2/2014,70.375259,36.527725,341.959991
4/3/2014,69.88752,36.227371,333.619995
4/4/2014,68.983444,35.220318,323
4/7/2014,67.900345,35.158482,317.76001
4/8/2014,67.896446,35.176163,327.070007
4/9/2014,68.788864,35.750351,331.809998
4/10/2014,67.901665,34.769806,317.109985
4/11/2014,67.399635,34.637295,311.730011
4/14/2014,67.668137,34.610786,315.910004
4/15/2014,67.185623,35.114315,316.079987
4/16/2014,67.321823,35.688511,323.679993
4/17/2014,68.091019,35.343998,324.910004
4/21/2014,68.899124,35.282162,330.869995
4/22/2014,68.96788,35.326328,329.320007
4/23/2014,68.066368,35.061306,324.579987
4/24/2014,73.646561,35.211483,337.149994
4/25/2014,74.187462,35.255661,303.829987
4/28/2014,77.060608,36.103695,296.579987
4/29/2014,76.832321,35.78569,300.380005
4/30/2014,76.541756,35.688511,304.130005
5/1/2014,76.722069,35.335155,307.890015
5/2/2014,76.864746,35.061306,308.01001
5/5/2014,77.951714,34.831638,310.049988
5/6/2014,77.102119,34.504791,297.380005
5/7/2014,76.832321,34.822803,292.709991
5/8/2014,76.695351,35.017136,288.320007
5/9/2014,76.375778,34.92881,292.23999
5/12/2014,77.32666,35.308666,302.859985
5/13/2014,77.447975,35.958076,304.640015
5/14/2014,77.462318,35.797955,297.619995
5/15/2014,76.803604,35.228588,295.190002
5/16/2014,77.937103,35.433205,297.700012
5/19/2014,78.860596,35.362041,296.76001
5/20/2014,78.876244,35.299767,301.190002
5/21/2014,79.084953,35.895802,305.01001
5/22/2014,79.210167,35.673401,304.910004
5/23/2014,80.104965,35.691181,312.23999
5/27/2014,81.60498,35.75346,310.820007
5/28/2014,81.393684,35.593346,310.160004
5/29/2014,82.876732,35.886913,313.779999
5/30/2014,82.566299,36.420677,312.549988
6/2/2014,81.998901,36.287231,308.839996
6/3/2014,83.158447,35.842422,307.190002
6/4/2014,84.108047,35.869114,306.779999
6/5/2014,84.438065,36.660873,323.570007
6/6/2014,84.205879,36.901066,329.670013
6/9/2014,85.553299,36.714249,327.5
6/10/2014,86.055473,36.571911,332.410004
6/11/2014,85.699394,36.349506,335.200012
6/12/2014,84.265892,36.100418,325.910004
6/13/2014,83.343689,36.678658,326.269989
6/16/2014,84.183716,36.918858,327.619995
6/17/2014,84.074142,37.078991,325.619995
6/18/2014,84.165443,37.052299,334.380005
6/19/2014,83.87326,36.927753,327
6/20/2014,83.005875,37.078991,324.200012
6/23/2014,82.932816,37.354763,327.23999
6/24/2014,82.430641,37.141262,324.160004
6/25/2014,82.503693,37.390354,327.440002
6/26/2014,82.996742,37.114571,325.690002
6/27/2014,83.982841,37.586067,324.570007
6/30/2014,84.85022,37.096779,324.779999
7/1/2014,85.388931,37.248013,332.390015
7/2/2014,85.352425,37.274704,332.850006
7/3/2014,85.854591,37.185738,337.48999
7/7/2014,87.625931,37.354763,333.549988
7/8/2014,87.05983,37.167946,323.809998
7/9/2014,87.096336,37.070087,329.970001
7/10/2014,86.776787,37.087879,327.920013
7/11/2014,86.941147,37.443733,346.200012
7/14/2014,88.064171,37.488201,355.320007
7/15/2014,87.032448,37.763988,354.440002
7/16/2014,86.539406,39.214054,355.899994
7/17/2014,84.996323,39.614372,352.450012
7/18/2014,86.219818,39.756718,358.660004
7/21/2014,85.772446,39.890148,359.76001
7/22/2014,86.484596,39.881268,360.839996
7/23/2014,88.739861,39.916832,358.140015
7/24/2014,88.593758,39.498734,358.609985
7/25/2014,89.178123,39.587696,324.01001
7/28/2014,90.410744,39.116199,320.410004
7/29/2014,89.826393,39.045021,320
7/30/2014,89.616379,38.769245,322.51001
7/31/2014,87.288086,38.395622,312.98999
8/1/2014,87.772003,38.128727,307.059998
8/4/2014,87.278961,38.582436,313.649994
8/5/2014,86.849831,38.32444,312.320007
8/6/2014,86.703743,38.02198,313.890015
8/7/2014,86.694572,38.457886,311.450012
8/8/2014,86.933136,38.431206,316.799988
8/11/2014,88.080132,38.431206,318.329987
8/12/2014,88.06179,38.71587,319.320007
8/13/2014,89.227127,39.214054,326.279999
8/14/2014,89.465721,39.383072,333.209991
8/15/2014,89.906174,39.84568,333.630005
8/18/2014,90.98893,40.130352,334.529999
8/19/2014,92.246033,40.57793,335.130005
8/20/2014,92.282745,40.237785,335.779999
8/21/2014,92.291901,40.479465,332.910004
8/22/2014,92.970932,40.416813,331.589996
8/25/2014,93.172791,40.434704,334.019989
8/26/2014,92.576363,40.291481,341.829987
8/27/2014,93.714172,40.166161,343.179993
8/28/2014,93.82431,40.17511,340.019989
8/29/2014,94.05368,40.667454,339.040009
9/2/2014,94.787781,40.363098,342.380005
9/3/2014,90.787048,40.246719,339
9/4/2014,90.034622,40.515274,345.950012
9/5/2014,90.814583,41.09713,346.380005
9/8/2014,90.254837,41.598427,342.339996
9/9/2014,89.915321,41.858036,329.75
9/10/2014,92.677299,41.929638,331.329987
9/11/2014,93.071877,42.072861,330.519989
9/12/2014,93.282913,41.804314,331.190002
9/15/2014,93.255379,41.392536,323.890015
9/16/2014,92.548836,41.858036,327.76001
9/17/2014,93.209496,41.643196,324
9/18/2014,93.402184,41.786419,325
9/19/2014,92.640594,42.538345,331.320007
9/22/2014,92.732346,42.126568,324.5
9/23/2014,94.182167,41.678993,323.630005
9/24/2014,93.365494,42.144482,328.209991
9/25/2014,89.805222,41.213509,321.929993
9/26/2014,92.447876,41.544716,323.209991
9/29/2014,91.860641,41.571568,321.820007
9/30/2014,92.447876,41.499958,322.440002
10/1/2014,91.007271,41.088188,317.459991
10/2/2014,91.667946,40.962856,318.410004
10/3/2014,91.411026,41.258266,322.73999
10/6/2014,91.411026,41.258266,322.200012
10/7/2014,90.612694,40.756962,316.980011
10/8/2014,92.493782,41.875931,322.700012
10/9/2014,92.695656,41.043427,315.369995
10/10/2014,92.429558,39.414215,311.390015
10/13/2014,91.585358,39.074055,306.450012
10/14/2014,90.612694,39.145676,308.309998
10/15/2014,89.502411,38.689137,305.970001
10/16/2014,88.327888,38.259464,302.859985
10/17/2014,89.621696,39.056164,303.640015
10/20/2014,91.539482,39.458977,306.209991
10/21/2014,94.026176,40.17511,315.329987
10/22/2014,94.503311,39.727531,312.970001
10/23/2014,96.191689,40.30043,313.179993
10/24/2014,96.549545,41.294075,287.059998
10/27/2014,96.448616,41.09713,289.970001
10/28/2014,97.944298,41.616329,295.589996
10/29/2014,98.49485,41.732697,294.119995
10/30/2014,98.164513,41.222458,299.070007
10/31/2014,99.100471,42.028111,305.459991
11/3/2014,100.385109,42.466732,305.720001
11/4/2014,99.651047,42.583115,302.809998
11/5/2014,99.889618,42.842709,296.519989
11/6/2014,100.175293,43.594646,296.640015
11/7/2014,100.460983,43.576752,299.859985
11/10/2014,100.295105,43.764729,305.109985
11/11/2014,101.09687,43.74683,312.01001
11/12/2014,102.525322,43.666264,311.51001
11/13/2014,103.972198,44.409256,316.480011
11/14/2014,105.22554,44.382393,327.820007
11/17/2014,105.05043,44.274975,323.049988
11/18/2014,106.414368,43.905632,324.929993
11/19/2014,105.677094,43.437222,326.540009
11/20/2014,107.188477,43.869606,330.540009
11/21/2014,107.335945,43.221031,332.630005
11/24/2014,109.326523,42.869705,335.640015
11/25/2014,108.377327,42.761612,335.040009
11/26/2014,109.667534,43.01384,333.570007
11/28/2014,109.603027,43.06789,338.640015
12/1/2014,106.045738,43.797543,326
12/2/2014,105.640228,43.653416,326.309998
12/3/2014,106.838287,43.311108,316.5
12/4/2014,106.432808,43.99572,316.929993
12/5/2014,105.981209,43.617382,312.630005
12/8/2014,103.585136,42.9688,306.640015
12/9/2014,105.170227,42.869705,312.5
12/10/2014,103.170418,42.248138,305.839996
12/11/2014,102.866295,42.491364,307.359985
12/12/2014,101.124519,42.293186,307.320007
12/15/2014,99.742172,42.040955,306.070007
12/16/2014,98.378212,40.680733,295.059998
12/17/2014,100.82962,41.203209,298.880005
12/18/2014,103.815514,42.806644,297.730011
12/19/2014,103.013756,42.932766,299.899994
12/22/2014,104.082771,43.221031,306.540009
12/23/2014,103.714149,43.644402,306.290009
12/24/2014,103.225708,43.365158,303.029999
12/26/2014,105.05043,43.130943,309.089996
12/29/2014,104.97673,42.743599,312.040009
12/30/2014,103.695717,42.356247,310.299988
12/31/2014,101.723541,41.842781,310.350006
1/2/2015,100.755898,42.12204,308.519989
1/5/2015,97.917427,41.73468,302.190002
1/6/2015,97.926666,41.122128,295.290009
1/7/2015,99.299805,41.644604,298.420013
1/8/2015,103.115128,42.869705,300.459991
1/9/2015,103.225708,42.509384,296.929993
1/12/2015,100.682159,41.977894,291.410004
1/13/2015,101.57608,41.761707,294.73999
1/14/2015,101.189041,41.401379,293.269989
1/15/2015,98.442726,40.968994,286.950012
1/16/2015,97.677811,41.65361,290.73999
1/20/2015,100.193726,41.788723,289.440002
1/21/2015,100.958649,41.365345,297.25
1/22/2015,103.585136,42.45533,310.320007
1/23/2015,104.119629,42.500378,312.390015
1/26/2015,104.230232,42.347233,309.660004
1/27/2015,100.580803,38.428696,306.75
1/28/2015,106.266914,37.1045,303.910004
1/29/2015,109.575378,37.843174,311.779999
1/30/2015,107.971832,36.392864,354.529999
2/2/2015,109.326523,37.185577,364.470001
2/3/2015,109.344986,37.473843,363.549988
2/4/2015,110.183594,37.690033,364.75
2/5/2015,110.970047,38.239532,373.890015
2/6/2015,110.035568,38.203495,374.279999
2/9/2015,110.76651,38.158447,370.559998
2/10/2015,112.894493,38.374645,373
2/11/2015,115.540604,38.176479,375.140015
2/12/2015,117.002419,38.81604,377.170013
2/13/2015,117.576057,39.518677,381.829987
2/17/2015,118.269974,39.536827,375.429993
2/18/2015,119.09343,39.491459,373.369995
2/19/2015,118.843582,39.464249,379
2/20/2015,119.815071,39.790859,383.660004
2/23/2015,123.053322,40.053944,380.140015
2/24/2015,122.285408,39.999516,378.589996
2/25/2015,119.158165,39.908787,385.369995
2/26/2015,120.66629,39.97229,384.799988
2/27/2015,118.852852,39.781765,380.160004
3/2/2015,119.435738,39.808998,385.660004
3/3/2015,119.685532,39.264656,384.609985
3/4/2015,118.92688,39.065071,382.720001
3/5/2015,116.956177,39.110435,387.829987
3/6/2015,117.131958,38.430016,380.089996
3/9/2015,117.631577,38.874557,378.559998
3/10/2015,115.198265,38.13063,369.51001
3/11/2015,113.098038,38.085266,366.369995
3/12/2015,115.142754,37.21434,374.23999
3/13/2015,114.347054,37.540939,370.579987
3/16/2015,115.605362,37.704235,373.350006
3/17/2015,117.539047,37.831245,371.920013
3/18/2015,118.862114,38.557026,375.140015
3/19/2015,117.964661,38.366516,373.23999
3/20/2015,116.484314,38.901772,378.48999
3/23/2015,117.69632,38.883629,375.109985
3/24/2015,117.215256,38.919918,374.089996
3/25/2015,114.152763,37.613514,370.959991
3/26/2015,114.948456,37.386703,367.350006
3/27/2015,114.032494,37.168976,370.559998
3/30/2015,116.919159,37.159908,374.589996
3/31/2015,115.124252,36.887737,372.100006
4/1/2015,114.957703,36.942169,370.26001
4/2/2015,115.947678,36.552055,372.25
4/6/2015,117.825859,37.69516,377.040009
4/7/2015,116.586082,37.67701,374.410004
4/8/2015,116.206741,37.577217,381.200012
4/9/2015,117.094955,37.63166,383.540009
4/10/2015,117.594566,37.849388,382.649994
4/13/2015,117.363266,37.885674,382.359985
4/14/2015,116.854393,37.785885,385.109985
4/15/2015,117.298492,38.339291,383.450012
4/16/2015,116.734108,38.248569,386.040009
4/17/2015,115.420311,37.758667,375.559998
4/20/2015,118.057198,38.928989,389.51001
4/21/2015,117.41877,38.684036,391.179993
4/22/2015,119.0009,39.00156,389.799988
4/23/2015,119.972366,39.319099,389.98999
4/24/2015,120.536766,43.428814,445.100006
4/27/2015,122.729507,43.573978,438.559998
4/28/2015,120.79583,44.599136,429.309998
4/29/2015,119.019402,44.508415,429.369995
4/30/2015,115.790398,44.127377,421.779999
5/1/2015,119.306213,44.145527,422.869995
5/4/2015,119.074913,43.764496,423.040009
5/5/2015,116.3918,43.183861,421.190002
5/6/2015,115.660881,41.986328,419.100006
5/7/2015,116.376266,42.367367,426.880005
5/8/2015,118.568901,43.319954,433.690002
5/11/2015,117.361092,42.975212,432.850006
5/12/2015,116.943008,42.957066,431.019989
5/13/2015,117.073074,43.21109,426.869995
5/14/2015,119.804558,44.199951,432.279999
5/15/2015,119.637329,43.81892,426
5/18/2015,120.956619,43.555828,425.23999
5/19/2015,120.845154,43.446251,421.709991
5/20/2015,120.835808,43.446251,423.859985
5/21/2015,122.071541,43.300148,431.630005
5/22/2015,123.139961,42.825329,427.630005
5/26/2015,120.427025,42.542263,425.470001
5/27/2015,122.675392,43.473648,431.420013
5/28/2015,122.433838,43.327549,426.570007
5/29/2015,121.040253,42.788803,429.230011
6/1/2015,121.281799,43.126656,430.920013
6/2/2015,120.742943,42.843594,430.98999
6/3/2015,120.891586,42.779675,436.589996
6/4/2015,120.185486,42.332241,430.779999
6/5/2015,119.525826,42.131355,426.950012
6/8/2015,118.73613,41.756981,423.5
6/9/2015,118.383064,41.683933,425.480011
6/10/2015,119.739525,42.560532,430.769989
6/11/2015,119.470093,42.405289,432.970001
6/12/2015,118.15081,41.976128,429.920013
6/15/2015,117.918549,41.528698,423.670013
6/16/2015,118.550316,41.848297,427.26001
6/17/2015,118.271584,41.976128,427.809998
6/18/2015,118.810448,42.660973,439.390015
6/19/2015,117.621239,42.094841,434.920013
6/22/2015,118.559601,42.213547,436.290009
6/23/2015,118.020721,41.921341,445.98999
6/24/2015,119.024139,41.674797,440.839996
6/25/2015,118.457405,41.683933,440.100006
6/26/2015,117.760605,41.327812,438.100006
6/29/2015,115.698044,40.515144,429.859985
6/30/2015,116.534195,40.314255,434.089996
7/1/2015,117.621239,40.588188,437.390015
7/2/2015,117.472565,40.54253,437.709991
7/6/2015,117.063797,40.533401,436.040009
7/7/2015,116.775772,40.451221,436.720001
7/8/2015,113.877052,40.396439,429.700012
7/9/2015,111.554359,40.652107,434.390015
7/10/2015,114.536697,40.734291,443.51001
7/13/2015,116.747902,41.583492,455.570007
7/14/2015,116.701447,41.656532,465.570007
7/15/2015,117.825638,41.784374,461.190002
7/16/2015,119.395767,42.606182,475.480011
7/17/2015,120.427025,42.569649,483.01001
7/20/2015,122.703278,42.843594,488.100006
7/21/2015,121.476906,43.172314,488
7/22/2015,116.339096,41.583492,488.269989
7/23/2015,116.283371,42.103966,482.179993
7/24/2015,115.670166,41.94873,529.419983
7/27/2015,114.062859,41.409992,531.409973
7/28/2015,114.629601,41.400871,526.030029
7/29/2015,114.267258,42.268326,529
7/30/2015,113.691231,42.807076,536.76001
7/31/2015,112.697105,42.642704,536.150024
8/3/2015,110.03997,42.743153,535.030029
8/4/2015,106.509476,43.409725,531.900024
8/5/2015,107.215553,43.446251,537.01001
8/6/2015,107.448891,42.569649,529.460022
8/7/2015,107.812859,42.679237,522.619995
8/10/2015,111.732651,43.217979,524
8/11/2015,105.918304,42.377899,527.460022
8/12/2015,107.551552,42.679237,525.909973
8/13/2015,107.467552,42.670109,529.659973
8/14/2015,108.223495,42.916637,531.52002
8/17/2015,109.343437,43.208843,535.219971
8/18/2015,108.727463,43.447815,535.02002
8/19/2015,107.336884,42.841194,532.919983
8/20/2015,105.134331,41.967999,515.780029
8/21/2015,98.704018,39.587425,494.470001
8/24/2015,96.240166,38.309822,463.369995
8/25/2015,96.818787,37.197659,466.369995
8/26/2015,102.371834,39.256535,500.769989
8/27/2015,105.386337,40.350307,518.369995
8/28/2015,105.731636,40.377884,518.01001
8/31/2015,105.237,40.001041,512.890015
9/1/2015,100.533249,38.438499,496.540009
9/2/2015,104.845024,39.85397,510.549988
9/3/2015,103.006447,39.982655,504.720001
9/4/2015,101.979836,39.164623,499
9/8/2015,104.817017,40.341122,517.539978
9/9/2015,102.801125,39.587425,516.890015
9/10/2015,105.059677,39.789639,522.23999
9/11/2015,106.590263,39.964264,529.440002
9/14/2015,107.616867,39.559856,521.380005
9/15/2015,108.522148,40.42384,522.369995
9/16/2015,108.643478,40.717972,527.390015
9/17/2015,106.319611,40.672009,538.869995
9/18/2015,105.880959,39.964264,540.26001
9/21/2015,107.523544,40.543335,548.390015
9/22/2015,105.834305,40.350307,538.400024
9/23/2015,106.692917,40.322735,536.070007
9/24/2015,107.327568,40.359509,533.75
9/25/2015,107.056892,40.387074,524.25
9/28/2015,104.938339,39.789639,504.059998
9/29/2015,101.783844,39.927505,496.070007
9/30/2015,102.941124,40.681206,511.890015
10/1/2015,102.269157,41.002899,520.719971
10/2/2015,103.015785,41.885273,532.539978
10/5/2015,103.389107,42.859566,543.679993
10/6/2015,103.883736,42.969864,537.47998
10/7/2015,103.389107,43.01582,541.940002
10/8/2015,102.194481,43.613262,533.159973
10/9/2015,104.639717,43.300755,539.799988
10/12/2015,104.154366,43.19965,550.190002
10/13/2015,104.331711,43.098553,548.900024
10/14/2015,102.857132,42.905529,544.830017
10/15/2015,104.397049,43.208843,562.440002
10/16/2015,103.631767,43.668411,570.76001
10/19/2015,104.275711,43.76952,573.150024
10/20/2015,106.179642,43.907383,560.880005
10/21/2015,106.170296,43.383476,555.77002
10/22/2015,107.794189,44.14637,563.909973
10/23/2015,111.135353,48.595009,599.030029
10/26/2015,107.588867,49.863422,608.609985
10/27/2015,106.90757,49.348709,611.01001
10/28/2015,111.312668,49.61525,617.099976
10/29/2015,112.488594,49.045387,626.549988
10/30/2015,111.527328,48.383606,625.900024
11/2/2015,113.095245,48.935093,628.349976
11/3/2015,114.392502,49.771523,625.309998
11/4/2015,113.860535,50.001301,640.950012
11/5/2015,113.335655,49.982918,655.650024
11/6/2015,113.466873,50.479248,659.369995
11/9/2015,113.007607,49.780704,655.48999
11/10/2015,109.445953,49.183262,659.679993
11/11/2015,108.827339,49.311943,673.25
11/12/2015,108.461807,49.008629,665.599976
11/13/2015,105.293808,48.56744,642.349976
11/16/2015,107.018402,49.422237,647.809998
11/17/2015,106.559135,49.015099,643.299988
11/18/2015,109.933342,49.829388,663.539978
11/19/2015,111.329895,49.912678,661.27002
11/20/2015,111.817261,50.144005,668.450012
11/23/2015,110.364494,50.144005,678.98999
11/24/2015,111.423599,50.19952,671.150024
11/25/2015,110.626923,49.681332,675.340027
11/27/2015,110.420731,49.903416,673.26001
11/30/2015,110.879997,50.292049,664.799988
12/1/2015,109.980186,51.097107,679.059998
12/2/2015,108.986679,51.087849,676.01001
12/3/2015,107.974419,50.153259,666.25
12/4/2015,111.564194,51.73558,672.640015
12/7/2015,110.861244,51.643044,669.830017
12/8/2015,110.814377,51.624538,677.330017
12/9/2015,108.36808,50.875023,664.789978
12/10/2015,108.883583,51.143368,662.320007
12/11/2015,106.081123,50.023716,640.150024
12/14/2015,105.425026,51.023075,657.909973
12/15/2015,103.559845,51.078594,658.640015
12/16/2015,104.356514,51.939148,675.77002
12/17/2015,102.144554,51.54126,670.650024
12/18/2015,99.379585,50.088486,664.140015
12/21/2015,100.598045,50.736225,664.51001
12/22/2015,100.504333,51.217388,663.150024
12/23/2015,101.79776,51.652302,663.700012
12/24/2015,101.254143,51.513504,662.789978
12/28/2015,100.120033,51.772598,675.200012
12/29/2015,101.919609,52.327797,693.969971
12/30/2015,100.588676,52.105721,689.070007
12/31/2015,98.657883,51.337688,675.890015
1/4/2016,98.742249,50.708462,636.98999
1/5/2016,96.267815,50.939793,633.789978
1/6/2016,94.383888,50.014458,632.650024
1/7/2016,90.400467,48.274826,607.940002
1/8/2016,90.878479,48.422878,607.049988
1/11/2016,92.350006,48.395107,617.73999
1/12/2016,93.6903,48.839272,617.890015
1/13/2016,91.281494,47.784397,581.809998
1/14/2016,93.277916,49.144646,593
1/15/2016,91.037811,47.182934,570.179993
1/19/2016,90.59729,46.785038,574.47998
1/20/2016,90.719131,46.997856,571.77002
1/21/2016,90.259872,46.710999,575.02002
1/22/2016,95.058739,48.385864,596.380005
1/25/2016,93.202934,47.923195,596.530029
1/26/2016,93.718437,48.274826,601.25
1/27/2016,87.560509,47.39576,583.349976
1/28/2016,88.188484,48.173035,635.349976
1/29/2016,91.23465,50.97681,587
2/1/2016,90.381721,50.625172,574.809998
2/2/2016,88.554024,49.042854,552.099976
2/3/2016,90.306725,48.265564,531.070007
2/4/2016,91.032356,48.117519,536.26001
2/5/2016,88.601059,46.414902,502.130005
2/8/2016,89.533989,45.720894,488.100006
2/9/2016,89.515144,45.600597,482.070007
2/10/2016,88.836655,45.998493,490.480011
2/11/2016,88.299492,45.97998,503.820007
2/12/2016,88.572784,46.729507,507.079987
2/16/2016,91.070045,47.614883,521.099976
2/17/2016,92.464752,48.854431,534.099976
2/18/2016,90.71196,48.640072,525
2/19/2016,90.504639,48.295238,534.900024
2/22/2016,91.296219,49.068783,559.5
2/23/2016,89.23243,47.698772,552.940002
2/24/2016,90.561165,47.866531,554.039978
2/25/2016,91.183121,48.556187,555.150024
2/26/2016,91.324493,47.810608,555.22998
2/29/2016,91.117157,47.419174,552.52002
3/1/2016,94.73584,49.003548,579.039978
3/2/2016,94.943161,49.348366,580.210022
3/3/2016,95.649933,48.789185,577.48999
3/4/2016,97.072906,48.490952,575.140015
3/7/2016,95.998619,47.558968,562.799988
3/8/2016,95.207031,48.136799,560.26001
3/9/2016,95.291855,49.245861,559.469971
3/10/2016,95.338943,48.50959,558.929993
3/11/2016,96.366142,49.460213,569.609985
3/14/2016,96.611145,49.553413,573.369995
3/15/2016,98.552414,49.944839,577.02002
3/16/2016,99.862305,50.653141,574.27002
3/17/2016,99.70211,50.942055,559.440002
3/18/2016,99.815178,49.851643,552.080017
3/21/2016,99.805763,50.196476,553.97998
3/22/2016,100.569061,50.392189,560.47998
3/23/2016,100.013077,50.299,569.630005
3/24/2016,99.579605,50.522675,582.950012
3/28/2016,99.127266,49.898251,579.869995
3/29/2016,101.47374,50.988659,593.859985
3/30/2016,103.245384,51.305534,598.690002
3/31/2016,102.708244,51.473286,593.640015
4/1/2016,103.650604,51.790169,598.5
4/4/2016,104.715477,51.659695,593.190002
4/5/2016,103.480988,50.848866,586.140015
4/6/2016,104.564682,51.370766,602.080017
4/7/2016,102.284172,50.755665,591.429993
4/8/2016,102.39727,50.718388,594.599976
4/11/2016,102.736519,50.615868,595.929993
4/12/2016,104.074684,50.932743,603.169983
4/13/2016,105.582466,51.585125,614.820007
4/14/2016,105.638985,51.594448,620.75
4/15/2016,103.518669,51.864723,625.890015
4/18/2016,101.285271,52.619625,635.349976
4/19/2016,100.748131,52.554382,627.900024
4/20/2016,100.955452,51.808811,632.98999
4/21/2016,99.862305,51.985878,631
4/22/2016,99.589027,48.257954,620.5
4/25/2016,99.023598,48.56551,626.200012
4/26/2016,98.335678,47.941086,616.880005
4/27/2016,92.182045,47.475086,606.570007
4/28/2016,89.364365,46.50584,602
4/29/2016,88.337189,46.477879,659.590027
5/2/2016,88.24295,47.167538,683.849976
5/3/2016,89.694191,46.393993,671.320007
5/4/2016,88.761253,46.477879,670.900024
5/5/2016,88.400978,46.54311,659.090027
5/6/2016,87.907959,46.962502,673.950012
5/9/2016,87.974342,46.664272,679.75
5/10/2016,88.571632,47.549652,703.070007
5/11/2016,87.70887,47.57761,713.22998
5/12/2016,85.651482,48.006317,717.929993
